id,eng__001,eng__002,eng__003,eng__004,eng__005,eng__006,eng__007,eng__008,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,zul__001,zul__002,zul__003,zul__004,zul__005,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,xho__007,xho__008,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,nde__004,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,tsn__006,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,sot__001,sot__002,sot__003,sot__004,sot__005,sot__006,sot__007,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,ven__007,ven__008,ven__009,tso__001,tso__002,tso__003,tso__004
dsac_multi_hiv_00487,sneeze v.,,,,,,,,nies,,,,,,-thimula,,,,,ukuthimla,,,,,,,,tsimula,,,,,-thimula,,,,ethimola,,,,,,ethimola,,,,,,-thimola,,,,,,,atsamula,,,,,,,,,entshemula,,,
dsac_multi_hiv_00488,sodomy,,,,,,,,sodomie,,,,,,ukulalana kwamadoda,ukubhebhana kwamadoda,ukushaya inkoshana,,,ukulalana kwamadoda,ukwabelana ngesondo kwamadoda,,,,,,,kufebana kwemadvodza emdzidzini,,,,,ukulalana kwabaduna,,,,matanyola,,,,,,matanyola <Vulgar>,sotomi,,,,,matanyola,maotwana,,,,,,matanyula,,,,,,,,,matanyula <Vulgar>,,,
dsac_multi_hiv_00489,sore n.,,,,,,,,seer,seerplek,,,,,isilonda,,,,,isilonda,,,,,,,,silondza,,,,,isilonda,,,,seso,,,,,,sešo,,,,,,leqeba,,,,,,,tshilonda,,,,,,,,,xilondza,,,
dsac_multi_hiv_00490,spouse,,,,,,,,huweliksmaat,gade,,,,,owakwami,,,,,umlingane womtshato,undofanaye,,,,,,,umlingani,,,,,umuka,,,,mogatse,,,,,,mogatša,molekani,,,,,molekane,,,,,,,mufarisi,,,,,,,,,nkata,,,
dsac_multi_hiv_00491,sputum,,,,,,,,sputum,spoeg,speeksel,,,,isikhwehlela,,,,,isikhohlela,,,,,,,,sikhwehlela,,,,,isikhohlela,,,,segotlhola,sehuba,,,,,sehuba,segohlolwa,,,,,sekgohlela,,,,,,,tshilangwa,tshilambwa,,,,,,,,xikhohlola,,,
dsac_multi_hiv_00492,sputum smear,,,,,,,,sputumsmeer,,,,,,isibonakalisi esiyisikhwehlela,isampula eliyisikhwehlela,,,,isampuli yesikhohlela,,,,,,,,sinindvosampula sesikhwehlela,,,,,isampula yesikhohlela,,,,sekaosegotlhola,,,,,,sampolo ya sehuba,sampolo ya segohlolwa,,,,,sampole ya sekgohlela,,,,,,,sambula ya tshilangwa,sambula ya tshilambwa,,,,,,,,ntoto wa xikhohlola,,,
dsac_multi_hiv_00493,staging,,,,,,,,siekteverloop,,,,,,ukuhlela ngezigaba zesifo,,,,,amanqanaba esifo,izigaba zesifo,,,,,,,tigaba tesifo,,,,,ukulinganisa,,,,tepokgato,,,,,,kelo ya magato a bolwetši,kelo ya seemo sa bolwetši,,,,,boemo ba lefu ho ya ka mekgahlelo,,,,,,,khethekanyo ya tshiimo tsha vhulwadze,tshiimo tsha vhuvha ha vhulwadze,,,,,,,,ntlawahato,,,
dsac_multi_hiv_00494,sterilize,,,,,,,,steriliseer,,,,,,-bulala amagciwane,,,,,ukubulala iintsholongwane,,,,,,,,bulala emagciwane,,,,,-bulala umulwana,-hlwengisa,,,tlhwekisa,,,,,,go bolaya kokwanatlhoko,seterelaisa,,,,,ho bolaya dikokwanahloko,,,,,,,u vhulaha zwitzhili,,,,,,,,,dlaya switsongwatsongwana,,,
dsac_multi_hiv_00495,stigma,,,,,,,,stigma,,,,,,isici,,,,,isiphako,ukubeka ibala,,,,,,,luphawombi,,,,,inindeko,,,,sekgobo,sebola,,,,,sepoulo,kgobogo,,,,,sekgobo,,,,,,,samba,,,,,,,,,nyumisa,khomisa tingana,,
dsac_multi_hiv_00496,stigmatize,,,,,,,,stigmatiseer,,,,,,-beka isici,-thunaza,-jivaza,,,ukubekwa ibala,,,,,,,,hlambalata,,,,,-nindeka,,,,go kgoba,baya sebola,,,,,go goboša,go poula,,,,,-beha sekgobo,,,,,,,u ṋea samba,,,,,,,,,ku khomisa tingana,ku nyumisa,,
dsac_multi_hiv_00497,stress,,,,,,,,stres,,,,,,ingcindezi,ukukhathazeka,ukudangala,,,unxunguphalo,udakumbo,udandatheko,,,,,,kudzinwa kwengcondvo,,,,,ukunyama,ukudana,ukubaphasi emoyeni,,kgatelelomaikutlo,ngodiego,,,,,kgatelelo ya monagano,,,,,,ho sithabela,ho tetebela maikutlo,,,,,,mutsiko,,,,,,,,,ntshikelelo,nkarhalo,,
dsac_multi_hiv_00498,support group,,,,,,,,steungroep,ondersteuningsgroep,,,,,ithimba elisekelanayo,ithimba eliqinisana idolo,,,,amafelandawonye,abaxhasani,,,,,,,bakhutsati,besekeli,,,,isiqhema sabasekelani,,,,setlhophatshegetso,,,,,,sehlopha sa thekgo,,,,,,sehlopha sa tshehetso,,,,,,,tshigwadathikhedzi,,,,,,,,,ntlawa wa vaseketeri,,,
dsac_multi_hiv_00499,survival,,,,,,,,oorlewing,,,,,,ukuphila nakho,,,,,ukusinda,ukuphila,,,,,,,budzangabane,kuhlala uhlala usindza,,,,ukusinda,,,,phologo,,,,,,phologo,,,,,,ho phela,,,,,,,tshila,,,,,,,,,ku hanya,,,
dsac_multi_hiv_00500,survive,,,,,,,,oorleef,,,,,,-phila nakho,,,,,-phila,-sinda,,,,,,,phila,sindza,,,,-sinda,,,,phologa,,,,,,phologa,,,,,,-phela,,,,,,,u tshila,,,,,,,,,hanya,,,
dsac_multi_hiv_00501,sweat n.,,,,,,,,sweet,,,,,,umjuluko,,,,,umbilo,ukubila,,,,,,,umjuluko,umfomo,,,,ingurumela,umjuluko,umfomo,,sethitho,mofufutso,,,,,kudumela,sethitho,mphufutšo,,,,mofufutso,,,,,,,biko,,,,,,,,,nyuku,,,
dsac_multi_hiv_00502,swollen gland,,,,,,,,geswelde klier,,,,,,imbilaphu,indlala evuvukele,,,,idlala elidumbileyo,,,,,,,,lidlala lelivuvukile,,,,,idlala elivuvukileko,,,,kgeleswa e e rurugileng,,,,,,thaka yeo e rurugilego,,,,,,tshwelesa,,,,,,,thanga yo zwimbaho,,,,,,,,,nhlaribya yo pfimba,,,
dsac_multi_hiv_00503,symptom,,,,,,,,simptoom,,,,,,inkombasifo,uphawu lwesifo,,,,uphawu lwesifo,isalathiso sesifo,,,,,,,luphawusifo,inkhombasifo,,,,itshwayo lobulwele,itshwayo lesifo,,,tshupabolwetse,letshwaobolwetse,,,,,sešupo,seka,,,,,letshwao la tshwaetso,,,,,,,tsumbadwadze,,,,,,,,,nkombeto,xikombiso,,
dsac_multi_hiv_00504,symptomatic,,,,,,,,simptomaties,,,,,,okuyinkombasifo,,,,,okuluphawu lwesifo,okusisalathiso sesifo,,,,,,,-nenkhombasifo,-neluphawusifo,,,,-tjengisako,,,,-tshupabolwetse,,,,,,sešupo,,,,,,bontsha matshwao,,,,,,,u vha na dwadze,,,,,,,,,xa nkombeto,xa xikombiso,,
dsac_multi_hiv_00505,symptomatic treatment,,,,,,,,simptomatiese behandeling,simptoombehandeling,,,,,ukwelashwa kwenkombasifo,,,,,unyango lweempawu zesifo,unyango lweezalathiso zesifo,,,,,,,kwelashwa kweluphawusifo,kwelashwa kwenkhombasifo,,,,ukwelatjhwa kwamatshwayo,,,,kalafotshupobolwetse,,,,,,kalafi ya sešupo,kalafi ya seka,,,,,kalafo ya matshwao a bonahalang,phekolo ya matshwao a bonahalang,,,,,,dzilafho ḽa u fhungudza tsumbadwadze,,,,,,,,,matshungulelo yo landza nkombeto,,,
dsac_multi_hiv_00506,syndrome,,,,,,,,sindroom,,,,,,inhlanganisela yezinkombasifo,inhlanganisela zimpawu,,,,impawu ezalatha into engamanga kakuhle emzimbeni,iimpawu ezalatha ubukho besifo,,,,,,,isindromu,inhlanganisela yetimphawusifo,,,,isindromu,ihlanganisela yamatshwayozifo,,,segopalwetse,,,,,,sentoromo,,,,,,pokellano ya matshwao a lefu,sindromo,,,,,,vhukatelwa ha tsumbadwadze,sinḓiromu,,,,,,,,ntlawa wa mavabyi,,,
dsac_multi_hiv_00507,syphilis,,,,,,,,sifilis,,,,,,isipatsholo,idrophu,igcusulwa,,,igcushuwa,,,,,,,,lijovela,,,,,isifilisi,ithusula,,,matsabane,khunwana,thosola,sifilisi,,,thosola,,,,,,mokaola,,,,,,,thusula,,,,,,,,,thusula,vuva,,
dsac_multi_hiv_00508,taboo,,,,,,,,taboe,,,,,,okuzilwayo,okuyihlazo,inzilwayo,,,izinto ezilihlazo,izithintelo ngokwezithethe,imihlola,okucezelwayo,,,,,umhlolo,umtiliso,,,,umzilo,,,,moila,,,,,,seila,,,,,,koma,,,,,,,tshiila,,,,,,,,,xiyila,,,
dsac_multi_hiv_00509,tattoo v.,,,,,,,,tatoeëer,,,,,,-dweba isithombe emzimbeni,-qopha isithombe emzimbeni,-penda isithombe emzimbeni,,,ukwenza umvambo,ukwenza umzobo ngomvambo,ukubhala ngomvambo,ukwenza ithathu,,,,,dvweba umtimba,,,,,-thathuwa,-thathuza,,,thathua,,,,,,dira thathuu,kgwaya letlalo,,,,,-etsa nyao,-taka mokgora,-etsa ditubatuba,-etsa maamohelo,,,,u ola thathu,,,,,,,,,tlhavela nhlanga,tlhavela xibayana,,
dsac_multi_hiv_00510,tattoo n.,,,,,,,,tatoeëermerk,tatoe,,,,,umdwebo emzimbeni,isithombe emzimbeni,umbhalo emzimbeni,,,umvambo,ithathu,umzobo ngomvambo,umbhalo ngomvambo,,,,,ithathu,umdvwebo emtimbeni,,,,ithathu,umgwalomtlhantlho,umgwalomtlhotlhozo,,takoletlalo,thathu,tshuboletlalo,,,,thathu,mokgwayo wa letlalo,,,,,nyao,mokgora,ditubatuba,maamohelo,,,,thathu,,,,,,,,,xibayana,nhlanga,,
dsac_multi_hiv_00511,tear n.,,,,,,,,traan,,,,,,unyembezi,,,,,inyembezi,,,,,,,,inyembeti,lunyembeti,,,,umnyembezi,,,,keledi,,,,,,mogokgo,keledi,,,,,keledi,monyepetsi,mookgo,lesodi,kgapha,,,muṱodzi,,,,,,,,,nhloti,,,
dsac_multi_hiv_00512,tear n.,,,,,,,,skeur,,,,,,ukusikeka,,,,,ukukrazuka,,,,,,,,kusikeka,,,,,inceba,,,,ntho,kgagogo,,,,,kgobalo,ntho,,,,,ho petsoha,ho taboha,,,,,,u kheruwa,,,,,,,,,handzuko,,,
dsac_multi_hiv_00513,temperature,body temperature,,,,,,,temperatuur,liggaamstemperatuur,koors,,,,ukushisa komzimba,,,,,iqondo lobushushu bomzimba,,,,,,,,lizingakushisa kwemtimba,,,,,izinga lokutjhisa komzimba,,,,themperetšha ya mmele,,,,,,themphereitšha ya mmele,go fiša le go tonya ga mmele,,,,,themperetjhara,motjheso,,,,,,mufhiso wa muvhili,thempheretsha,,,,,,,,mahiselo ya miri,,,
dsac_multi_hiv_00514,terminally ill,,,,,,,,terminaal,terminaal siek,,,,,ukugulela ukufa,ukuba ubhaca,,,,ukugulela ukufa,,,,,,,,kugulela kufa,,,,,ukugulela ukufa,,,,lwela thata,bakwa le badimo,gateletswe,,,,go lwalela go hlokofala,,,,,,ho hlobaetsa,,,,,,,u lwala lu isaho lufuni,,,,,,,,,ku vabyeka ku fa,,,
dsac_multi_hiv_00515,test n.,,,,,,,,toets,uitslag,,,,,ukuhlola,,,,,uvavanyo,uhlolo,,,,,,,luhlolo,,,,,ihlahlubo,ihlolo,,,tlhatlhobo,teko,,,,,teko,tlhahlobo,,,,,teko,,,,,,,ndingo,,,,,,,,,nkambelo,,,
dsac_multi_hiv_00516,test v.,,,,,,,,toets,,,,,,-hlola,,,,,vavanya,hlola,,,,,,,hlola,,,,,-hlahluba,-hlola,,,leka,tlhatlhoba,,,,,leka,hlahloba,,,,,-etsa teko,,,,,,,u linga,,,,,,,,,kambela,,,
dsac_multi_hiv_00517,testing protocol,,,,,,,,toetsprotokol <Preferred>,,,,,,indlela yokuhlola,inqubo yokuhlola,,,,inkqubo yokuvavanya,inkqubo yokuhlola,isicwangciso-nkqubo sokuvavanya,iprotokholi yokuvavanya,,,,,inkhambisoluhlolo,,,,,ikambisohlolo,ikambisohlahlubo,,,lananeoteko,lenaneotlhatlhobo,,,,,diteko tša lenaneokalafi,,,,,,lenaneo la teko,,,,,,,thevhekano ya maga a ndingo,,,,,,,,,maendlelo yo kambela,mafambiselo yo kambela,,
dsac_multi_hiv_00518,test result,,,,,,,,toetsuitslag,,,,,,umphumela wokuhlola,,,,,isiphumo sovavanyo,isiphumo sokuhlola,,,,,,,umphumela weluhlolo,,,,,umphumela,,,,dipholo,,,,,,dipoelo tša teko,,,,,,sephetho sa teko,,,,,,,mvelelo dza ndingo,,,,,,,,,mbuyelo bya nkambelo,,,
dsac_multi_hiv_00519,therapy,,,,,,,,terapie,behandeling,,,,,ukwelapha,,,,,ukunyanga,unyango,,,,,,,kwelapha,,,,,ukwelapha,ukulapha,,,kalafo,,,,,,kalafi,,,,,,kalafo,pheko,,,,,,dzilafho,,,,,,,,,vutshunguri,,,
dsac_multi_hiv_00520,thigh sex,,,,,,,,dyseks,,,,,,ukusoma,,,,,ukusoma,ulwabelwano ngesondo emathangeni,ulalwano lwasemathangeni,,,,,,ematanyula <Vulgar>,,,,,amatanyula,ilalanomathangeni,,,thobalanorope,,,,,,matanyola a diropeng <Vulgar>,thobalano ya diropeng,,,,,maotwana,tshathadirope,,,,,,vhuḓavhu,,,,,,,,,swa masangu emathangeni,,,
dsac_multi_hiv_00521,throw up v.,vomit,,,,,,,opgooi,opbring,vomeer,braak,,,-hlanza,-buyisa,,,,gabha,hlanza,khupha,,,,,,hlanta,buyisa,,,,-buyisa,-hlanza,,,tlhatsa,go kgwa,,,,,hlatša,,,,,,-hlatsa,,,,,,,u ṱanza,u golola,,,,,,,,hlanta,haza,,
dsac_multi_hiv_00522,thrush,,,,,,,,sproei,,,,,,inkwethu,amalovula,,,,amalevula,amaqakuva arhawuzelayo,ithrashi,,,,,,lulwelwe,,,,,iinlonda,amalovula,,,tata,diso,,,,,dišo,,,,,,lekgopho,,,,,,,thyirashi,,,,,,,,,rhukurha,,,
dsac_multi_hiv_00523,T lymphocyte,T cell,,,,,,,T-limfosiet,T-sel,,,,,uhlobo lwamasosha omzimba,,,,,uhlobo lwamajoni omzimba,,,,,,,,ilimfosayithi-T,,,,,i-T limfosayithi,i-T seli,,,limfosaete ya T,,,,,,sele ya T,,,,,,sele ya T,limfosaete ya T,lesole la mmele,,,,,maswole a muvhili a sele ya T,,,,,,,,,sele ya T,,,
dsac_multi_hiv_00524,toilet {device},lavatory,,,,,,,toilet,,,,,,isigcozi,isikigi,,,,itshemba,ipowu,,,,,,,sikigi,,,,,ipotjwana yokuzithumela,,,,boitiketso,ntlwanaboithusetso,sekgwamathe,ntlwanaboithomelo,,,pitšana ya boithomelo,pitšana ya tshwamare,,,,,pitsana,thuwana,,,,,,bunga,khali ya malaṱwa,,,,,,,,xihambukelo,xiyindlwana,,
dsac_multi_hiv_00525,toilet {small room},lavatory,,,,,,,toilet,,,,,,ibhoshi,indlu yangasese,ithoyilethi,,,indlu yangasese,igumbi langasese,,,,,,,indlu lencane,umthoyi,ithoyilethi,ibhontji,,indlwana yokuzithumela,ithoyilethi,ilevethri,,ntlwanaboithomelo,,,,,,ntlwana ya boithomelo,tshwamare,,,,,ntlwana,,,,,,,bunga,thoiḽethe,,,,,,,,xihambukelo,xiyindlwana,,
dsac_multi_hiv_00526,toilet seat,,,,,,,,toiletsitplek,,,,,,isihlalo sendlu yangasese,isihlalo sebhoshi,,,,ithobhi,isichopho sendlu yangasese,isihlalo segumbi langasese,isihlalo sendlu yangasese,,,,,sihlalo semthoyi,sihlalo sendlu lencane,sihlalo sethoyilethi,sihlalo sebhontji,,isihlalo sepotjwana yokuzithumela,,,,senno sa ntlwanaboithomelo,senno sa ntlwanaboithusetso,,,,,bodulo bja ntlwana,,,,,,setulo sa ntlwana,,,,,,,tshidzulo tsha bungani,tshidzulo tsha thoiḽethe,,,,,,,,xitshamo xa le xihambukelweni,xitshamo xa le xiyindlwanini,,
dsac_multi_hiv_00527,traditional healer,,,,,,,,tradisionele geneser,,,,,,inyanga,owelapha ngokwesintu,owelapha ngokwendabuko,,,igqirha,,,,,,,,inyanga,umelaphi wendzabuko,,,,inyanga yesintu,,,,ngaka,,,,,,ngaka ya setšo,,,,,,ngaka ya sot,,,,,,,maine,ṅanga,,,,,,,,n’anga ya xintu,,,
dsac_multi_hiv_00528,traditional remedy,,,,,,,,tradisionele geneesmiddel,,,,,,ikhambi lesintu,ukwelashwa ngokwesintu,,,,iyeza lesintu,,,,,,,,umutsi wendzabuko,,,,,intatha,umtjhoga,ipengu,,kalafi,,,,,,kalafo ya setšo,,,,,,moriana wa sot,,,,,,,dzilafho ḽa mvelele,,,,,,,,,murhi wa xintu,,,
dsac_multi_hiv_00529,transmission,,,,,,,,oordrag,,,,,,ukudlulisela,ukusabalalisa,ukuthelela,,,ukudlulisela,ukusulela,,,,,,,kwengcisa,kutselela,kudlulisela,,,ukuthelela,,,,phetetso,,,,,,phetetšo,,,,,,tshwaetso,,,,,,,phiriso ya tshitzhili,,,,,,,,,ntluleto,,,
dsac_multi_hiv_00530,transmit,,,,,,,,oordra,,,,,,-dlulisela,-sabalalisa,-thelela,,,dlulisa,sulela,,,,,,,dlulisa,engcisa,tselela,esulela,,-thelela,-dlulisela,,,tshwaetsa,fetetsa,,,,,fetetša,,,,,,-tshwaetsa,,,,,,,u fhirisa,u pfukisa,,,,,,,,hangalasa,tluleta,,
dsac_multi_hiv_00531,transsexual n.,,,,,,,,transseksueel,,,,,,oguqule ubulili,,,,,umntu wesini esithile onesimo sengqondo somntu wesinye isini,,,,,,,,lofisa inguculobulili,,,,,umkhanukibulili,,,,setabana,terasi,,,,,mophelakgahla-nonglebongbjagagwe,,,,,,ho iphetola bong,,,,,,,mushandulambeu,,,,,,,,,xitavana,,,
dsac_multi_hiv_00532,transvestite,cross-dresser,,,,,,,transvestiet,fopdosser,,,,,ungqingili,oguqokise okobulili obuphambene,inkonkoni,,,umntu othanda ukunxiba izinxibo zesinye isini ukutsala iimvakalelo,,,,,,,,sitabani,,,,,ithransivesithayithi,,,,terasevesethaete,terasi,,,,,moaparakgahla-nonglebongbjagagwe,terasi,,,,,boikgakanyobong,,,,,,,muambaraphambananadzo,muambaraphambanambeu,,,,,,,,xitavana hi maambalelo,,,
dsac_multi_hiv_00533,treat v.,,,,,,,,behandel,,,,,,-elapha,,,,,nyanga,,,,,,,,elapha,,,,,-lapha,-elapha,,,phekola,alafa,,,,,alafa,,,,,,-alafa,-phekola,,,,,,u ilafha,u lafha,u onga,,,,,,,tshungula,,,
dsac_multi_hiv_00534,treatment {medical care},,,,,,,,behandeling,,,,,,ukwelashwa,,,,,unyango,,,,,,,,kwelashwa,kunyangwa,,,,ukulatjhwa,ukwelatjhwa,,,phekolo,kalafo,,,,,kalafo,,,,,,kalafo,phekolo,,,,,,dzilafho,,,,,,,,,vutshunguri,,,
dsac_multi_hiv_00535,treatment {medication, procedure or technique},,,,,,,,behandeling,terapie,,,,,ukwelapha,,,,,iyeza,ichiza,,,,,,,lunyango,,,,,izelapho,izelaphi,iinhlahla,,phekolo,mokgwakalafo,,,,,kalafi,,,,,,kalafo,phekolo,,,,,,dzilafho,,,,,,,,,ntshungulo,,,
dsac_multi_hiv_00536,treatment option,,,,,,,,keuse van behandeling,keuse van terapie,,,,,uhlobo lokwelashwa ongalukhetha,,,,,uhlobo lonyango ongalukhetha,,,,,,,,lukhetfokwelashwa,,,,,umhlobo wokwelatjhwa,,,,itlhophelophekolo,itlhophelokalafo,,,,,kgetho ya kalafi,kgethokalafi,,,,,kgetho ya kalafo,kgetho ya phekolo,,,,,,mushonganangwa,,,,,,,,,nhlawulo wa vutshunguri,,,
dsac_multi_hiv_00537,treatment support,,,,,,,,behandelings-ondersteuning,,,,,,ukwelashwa ngokuxhasana,ukwelashwa ngokuqinisana idolo,,,,inkxaso yonyango,,,,,,,,lusekelokwelashwa,,,,,isekelo lokwelatjhwa,,,,tshegetsophekolo,tshegetsokalafo,,,,,thekgo ya kalafo,,,,,,tshehetso ya kalafo,tshehetso ya phekolo,,,,,,thikhedzo ya dzilafho,thikhedzadzilafho,,,,,,,,nseketelo wa vutshunguri,,,
dsac_multi_hiv_00538,treatment supporter,,,,,,,,behandelings-ondersteuner,,,,,,unompilo,okhuthaza owelashwayo,umkhuthazi wezempilo,,,umxhasi wonyango,,,,,,,,umesekelikwelashwa,,,,,umsekeli wokwelatjhwa,,,,motshegetsiphekolong,motshegetsikalafong,,,,,mothekgi wa kalafo,,,,,,motshehetsi wa kalafo,motshehetsi wa phekolo,,,,,,mutikedzadzilafho,,,,,,,,,museketelavatshunguriwa,,,
dsac_multi_hiv_00539,triple therapy,,,,,,,,tripelterapie,,,,,,ukwelapha ngamakhambi angxubentathu,,,,,unyango oluntlobo-ntathu,,,,,,,,lunyango lolumakhambintsatfu,kwelashwa ngamakhambintsatfu,,,,umelaphontathu,,,,kalafoseraro,phekoloseraro,,,,,kalafi ka diokobatši tše tharo,,,,,,kalafo e mekga e meraro,phekolo e mekga e meraro,,,,,,mushongavangwararu,,,,,,,,,vutshungurinharhu,,,
dsac_multi_hiv_00540,tuberculin skin test,tuberculin test,,,,,,,tuberkulientoets,tuberkulienveltoets,,,,,isigxivizokuhlola sofuba,,,,,uvavanyo lwesifo sephepha kwisikhumba,uvavanyo lwethibhi kwisikhumba,uvavanyo lwe-TB kwisikhumba,,,,,,luhlolo lwe-TB ngesikhumba,,,,,ihlahlubo ye-TB esikhunjeni,,,,tekothibii ya letlalo,,,,,,tekotirišaletlalo ya TB,,,,,,teko ya lefuba letlalong,,,,,,,ndingalufhiha kha lukanda,,,,,,,,,nkambelo wa rifuva ra nhlonge,,,
dsac_multi_hiv_00541,tuberculosis,TB,,,,,,,tuberkulose,TB,tering,,,,ufuba,i-TB,,,,isifo sephepha,ithibhi,i-TB,,,,,,sifo semaphaphu,i-TB,,,,i-TB,,,,thibii,lohuba,,,,,bolwetši bja mafahla,TB,,,,,lefuba,,,,,,,lufhia,thibii,phakhwane,TB,,,,,,rifuva,,,
dsac_multi_hiv_00542,ulcer,,,,,,,,ulkus,rou seer,,,,,isilonda,ilonda,,,,isilonda,,,,,,,,silondza,i-alsa,,,,isilonda,i-alsa,,,ntho,,,,,,sešo,,,,,,leqeba,,,,,,,tshilonda,,,,,,,,,xilondza,,,
dsac_multi_hiv_00543,unborn baby,,,,,,,,ongebore baba,,,,,,umzanyana,umtwana ongakazalwa,,,,umntwana ongekazalwa,,,,,,,,umbungu,,,,,umntwana ongakabelethwa,,,,namane,tlhaka,,,,,lesea leo le sa hlwago le belegwa,,,,,,senamane,,,,,,,tshitumbuki,futhasi,fithasi,,,,,,,n’wana loyi a nga si velekiwaka,,,
dsac_multi_hiv_00544,uninfected partner,,,,,,,,onbesmette maat,ongeïnfekteerde maat,,,,,ohlekisana naye ongathelelekile ngegciwane,,,,,iqabane elingosulelekanga,,,,,,,,umlingani longakatseleleki,,,,,isingani esingakaqaphazeleki,,,,molekane yo o sa tshwaetsegang,,,,,,molekane yoo a se nago phetetšo,,,,,,molekane ya sa tshwaetswang,,,,,,,mufunwa a songo kavhiwaho,,,,,,,,,munghana loyi a nga tluletiwangiki,munghana wo pfumala xitsongwatsongwana,,
dsac_multi_hiv_00545,vaccine,,,,,,,,entstof,vaksien,,,,,umgomo,,,,,ugonyo,uthintela,,,,,,,umgomo,umutsi wekugoma,,,,umu-endo,,,,moento,,,,,,kento,moento,,,,,ente,moriana,,,,,,muhaelo,,,,,,,,,murhi wa nsawutiso,,,
dsac_multi_hiv_00546,vagina,,,,,,,,vagina,,,,,,inquthu,igolo,inhlunu,,,ilungu langasese lobufazi,,,,,,,,umsunu,ligolo,umsasane,,,ibhabhatjhi <Vulgar>,ikiki <Euphemism>,,,mpapa <Vulgar>,nnyo <Vulgar>,phephe,,,,nnyo <Vulgar>,nnywana <Vulgar>,mpopo <Vulgar>,setho sa bosadi,,,nnyo <Vulgar>,,,,,,,nnyo ya mufumakadzi <Vulgar>,vumbo <Euphemism>,vumbu,,,,,,,xitombo <Vulgar>,xirho xa rimbewu xa xisati,,
dsac_multi_hiv_00547,vaginal discharge,,,,,,,,vaginale afskeiding,,,,,,amabegolo,umjuzo wengquthu,,,,ukuvuza kwelungu langasese lobufazi,ulwelo oluphuma kwilungu langasese lobufazi,,,,,,,kuchecha,,,,,okuvuza ekikini,okuvuza ebhabhatjhini,,,lebusa,tswenatsweno,,,,,diela tša go tšwa nnyong <Vulgar>,,,,,,seso,,,,,,,tshikando,,,,,,,,,mpfuto wa xirho xa rimbewu xa xisati,mpfuto wa xitombo <Vulgar>,,
dsac_multi_hiv_00548,vaginal sex,vaginal intercourse,,,,,,,vaginale seks,,,,,,ukubhebhana,ukulalana,,,,ukulalana okuqhelekileyo,ulwabelwano ngesondo oluqhelekileyo,,,,,,,kufaka emsunwini,kufaka egolweni,kufaka emsasaneni,,,ukulalana okujayelekileko,,,,nyokanonnyong,nyokanompapeng,nyobanonnyong,,,,go robalana,go nyobana <Vulgar>,go gotana <Vulgar>,,,,thobalano,motabo,moseme,sekate,,,,u lalana,u dzekana,u nyovhana <Vulgar>,,,,,,,ku ya emasangwini ka ntolovelo,ku kundzana <Vulgar>,ku tlelana,
dsac_multi_hiv_00549,vaginal thrush,,,,,,,,vaginale sproei,,,,,,amalovula,,,,,amaqhuakuva arhawuzelayo kwilungu langasese lobufazi,ithrashi kwilungu langasese lobufazi,,,,,,,lulwelwe lwemsasani,lulwele lwemsunu,lulwele lweligolo,,,Isibabu,,,,tata ya phona,sebabo,tata ya nnyo,,,,dišwana tša nnyo <Vulgar>,,,,,,diso tsa nnyo,,,,,,,thyrashi ya vumbo,thyrashi ya vumbu,thyrashi ya nnyo <Vulgar>,,,,,,,ku rhukurha ka xitombo <Slang>,ku rhukurha ka xirho xa xisati,,
dsac_multi_hiv_00550,verbal consent,,,,,,,,mondelinge instemming,mondelinge toestemming,,,,,isivumelwano esenziwa ngomlomo,,,,,imvume eyenziwa ngomlomo,imvume yomlomo,,,,,,,kuvumelana ngemlomo,,,,,isivumelwano somlomo,,,,tumalano ya molomo,,,,,,tumelelo ya molomo,,,,,,tumello ya molomo,,,,,,,thendelo ya mulomo,,,,,,,,,mpfumelelo wo vulavula,mpfumelelo wa mbulavulo,,
dsac_multi_hiv_00551,violate,,,,,,,,oortree,skend,,,,,-enza okuphambene,,,,,-aphula umthetho,,,,,,,,hhedlana nemtsetfo,ephula umtsetfo,,,,-eqa umthetho,-phula umthetho,,,gata molao,tlola molao,,,,,gataka,,,,,,-tlola molao,,,,,,,u pfuka ndaela,,,,,,,,,ku tlula nawu,,,
dsac_multi_hiv_00552,violation,,,,,,,,oortreding,skending,,,,,ukwephula umthetho,,,,,ukwaphula umthetho,,,,,,,,kuhhedlana nemtsetfo,kwephula umtsetfo,,,,ukweqiwa komthetho,ukwephulwa komthetho,,,tlolomolao,kgatakomolao,,,,,kgatako,,,,,,ho tlola molao,,,,,,,u pfuka ndaela,,,,,,,,,ntlulo wa nawu,,,
dsac_multi_hiv_00553,viral load,,,,,,,,viruslading,,,,,,ubungako begciwane egazini,,,,,ubungakanani bentsholongwane,,,,,,,,bungako beligciwane le-HIV,bungako besandvulelangculazi,,,,ubungako be-HIV,,,,selekanomogare,,,,,,kelo ya baerase,,,,,,bongata ba vaerase,,,,,,,vhunzhi ha vairasi ya HIV malofhani,,,,,,,,,mpimo wa xitsongwatsongwana,,,
