id,eng__001,eng__002,eng__003,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,xho__001,xho__002,xho__003,xho__004,ssw__001,ssw__002,ssw__003,ssw__004,nde__001,nde__002,nde__003,tsn__001,tsn__002,tsn__003,tsn__004,nso__001,Syonym__-,nso__002,nso__003,nso__004,sot__001,sot__002,sot__003,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,tso__001,tso__002,tso__003,tso__004
dsac_pharm_sec_00549,soft drug,,,sagte dwelm,,,,,,isiyobisi esingenamandla,,,,sidzakamiva lesingenamandla,,,,isidakami zwa esinganamandla,,,molemo o o bonolo,,,,seokobatšinolo,,seokobatšihlokagale,,,sethethefatsi se bobebe,,,tshidzidzivhadzi tsha vhuhali vhuṱuku,,,,,,xidzidziharisinkamatimba,xidzidziharisinkantamu,,
dsac_pharm_sec_00550,somnolence {sleepiness},,,slaperigheid,slaapsug,,,,,isigulo sokozela,,,,kwetela,,,,ubululungwana,umalwelwe,,kotselo,kgofe,,,borokoroko,,borokontši,,,ho otsela,thibaselo,,gope,u kumedza,,,,,njhovoto,,,
dsac_pharm_sec_00551,spasm,,,spasma,,,,,,ukudikizela kwesihlunu,,,,inkwantju,insindze,,,ikwantju,ikrempe,,kgogego ya mesifa,,,,ngangegošifa,,ngangegogoba,,,ho huleha mosifa,krempe,,thukhunyeo,nyamurale,,,,,nkhanyakhanyano,kirempe,,
dsac_pharm_sec_00552,spinal cord,,,rugmurg,,,,,,umnqonqo,,,,umfunkhulu,umhloto,,,umgogodlha,,,mokolela,,,,lerapogaremokokotlo,,,,,mokolla,,,mutshilitshili,,,,,,nkhenunkhenu,rhambu ra longo,,
dsac_pharm_sec_00553,spleen {organ},,,milt,,,,,,udakada,,,,lubendze,,,,ibende,,,lebete,,,,lebete,,,,,lebete,,,lumende,,,,,,rivengo,,,
dsac_pharm_sec_00554,sterilisation {to make barren or infertile},,,sterilisering,sterilisasie,onvrugbaarmaking,,,,ukuvalwa inzala,,,,kuvala intalo,kubulala inhlanyelo,kuvala imbeleko,,ukuvala imbeleko,,,khutlisapelegi,,,,tswalelopelego,,,,,ho hlokisa thari,,,mvalambebo,tshivalambebo,vhuvalambebo,,,,ndlhayambeleko,,,
dsac_pharm_sec_00555,sterilisation {destruction of bacteria},,,sterilisering,sterilisasie,,,,,ukubulala iintsholongwane,,,,kubulala emagciwane,,,,ukubulala umulwana,,,tlhwekiso,,,,polaotwatši,,polaopaktheria,,,tlhwekisiso,,,vhuvhulayazwitzhili,,,,,,nxuvo,,,
dsac_pharm_sec_00556,sternum,breastbone,,sternum,borsbeen,,,,,incum,ugeme,,,umganga,,,,umganga,,,lerapohuba,,,,sebeubeu,,kgetlane,,,kgitshane,lesapo la sefuba,,rambo ḽa khana,,,,,,xikangana,,,
dsac_pharm_sec_00557,stomach lining,,,maagslymvlies,,,,,,inwebu yesisu,,,,lutfwetfwesi lwesisu,ludvwadvwasi lwesisu,,,ithwethwesi lamathumbu,,,lotha lwa mogodu,,,,boalogodu,,,,,lera la mohodu,,,lukandakandane lwa thumbuni,,,,,,furu ra khwiri,,,
dsac_pharm_sec_00558,stomach ulcer,gastric ulcer,,maagseer,gastriese ulkus,,,,,isilonda esisesiswini,,,,silondza sasesiswini,,,,i-alsa engemathunjini,,,nthomogodu,sesomogodu,kgobogomogodu,,sešomogodung,,,,,leqeba la mohodu,,,zwilondathumbuni,alsa ya thumbuni,,,,,xilondza ekhwirini,,,
dsac_pharm_sec_00559,stroke <n.> {health},apoplexy,,beroerte,apopleksie,,,,,ukufa icala,isitrowukhu,,,kufa luhlangotsi,sifulane,sitrowukhu,,ukudabuka komthambo wobuqopho,ukuvaleka komthambo wobuqopho,isthrowugu,losoletlhakore,losomofama,,,seterouku,,go hwa mphapha,,,strouku,,,u omamiraḓo,vhuomamiraḓo,tshiṱirouku,tshitrouku,,,xitiroku,,,
dsac_pharm_sec_00560,sublimation {transition from solid to gas},,,sublimering,sublimasie,,,,,uguqukosiqina sibe ngumsi,,,,kugucuka kwalokucinile kube ngumoya,,,,umzombe wokutjhuguluka kweliqa,,,mowafalokomota,kgapetla,,,phetogokemo,,sapolimeišene,,,kgasefatso ya ho tiileng,,,sabuḽimesheni,,,,,,nkaheriso,,,
dsac_pharm_sec_00561,sucrose,,,sukrose,rietsuiker,,,,,iswekile,,,,shukela wetitjalo,,,,itjhukela yeentjalo,,,sukirimela,sukhurouse,,,sukhurose,,swikiri,,,tswekere,sukrouse,,sukhurousu,,,,,,chukelaswimilana,,,
dsac_pharm_sec_00562,supernatant {chemistry},supernate,,bovloeistof,supernatant,,,,,umngcwengo,,,,umcwengo,,,,ihleza,ihloya,,seitsheki,,,,hlowa,,šifa,,,moitsheko,,,suphanethenthe,,,,,,ntsuvi,,,
dsac_pharm_sec_00563,suppository,,,setpil,,,,,,ipilisi efakwa endutswini,,,,liphilisi lelifakwa emntjazeni,,,,ipilisi elifakwa emnyokolweni,ipilisi elifakwa emtjazeni,,pelisimolatelo,,,,philisisetsentšhwamogweteng,,philisisetsentšhwamašagong,saphosithari,,pidisi ya mokoteng,,,philisidzheniswa nga murahu,saphositori,,,,,xidzidziharisi xo hoxiwa eka xihetamavele,xidzidziharisi xo hoxiwa eka mpfila {nhlamba},xidzidziharisi xo hoxiwa eka nyompfi {nhlamba},
dsac_pharm_sec_00564,surface-active agent,surfactant,,oppervlakaktiewe middel,oppervlakaktiewe agens,surfaktant,,,,isahlulilwelo,isafaktenti,isurface active agent,,sihlanganisiluketjeti,,,,isihlanganisitlelezi,isafakthenthi,,seletefatsi,,,,setološi,,,,,semonyollane,,,tshiṱanganyi,,,,,,xiolovisan'oko,,,
dsac_pharm_sec_00565,surrogate mother,,,surrogaatma,surrogaatmoeder,,,,,ummitheli,,,,ummitseli,,,,umbeletheli,,,mmelegedi,,,,mmelegedi,,,,,moemoledi,,,mubebeli,,,,,,muvelekeri,,,
dsac_pharm_sec_00566,swab,,,depper,,,,,,iswabhu,,,,simunyi,iswabhu,sibutsi,,iswabhu,,,sebatabati,,,,swapo,,,,,swabo,,,swabu,,,,,,swabu,,,
dsac_pharm_sec_00567,sweat gland,,,sweetklier,,,,,,idlala lombilo,,,,lidlala lemjuluko,,,,idlala lomjuluko,,,kgeleleswa ya mofufutso,,,,thakakudumela,,,,,lenketeba,leqhuthwana la mofufutso,,thanga ya biko,,,,,,nhlaribya ya nyuku,,,
dsac_pharm_sec_00568,syncope {loss of consciousness},,,sinkopee,floute,,,,,ukufa isiqaqa,,,,kuculeka,,,,ukuyatha,,,kidibalo,,,,kidibalo,,,,,ho akgeha,kidibano,,u dzidzivhala,u ṋoka,,,,,ntitivalo,,,
dsac_pharm_sec_00569,synthesis {chemistry},,,sintese,,,,,,isinthesisi,,,,kwakha ngekhemikhali,kusungula ngekhemikhali,,,ihlanganisela yamakhemikhali,,,tswakokhemikhale,,,,tlhamokhemikhale,,sinthesisi,,,tswakahanyo,,,tsikamushonga,,,,,,nkatsakatso,,,
dsac_pharm_sec_00570,syphilis,,,sifilis,,,,,,igcushuwa,isifilisi,,,gcunsula,lijovela,,,ithusula,isifilisi,,thosola,,,,thosola,,saefilisi,,,mokaola,,,thusula,,,,,,thusula,vuva,,
dsac_pharm_sec_00571,syringe,,,spuit,,,,,,isirinji,,,,isirinji,,,,isirinji,,,motlhogo,sirinji,sepeiti,,sirintši,,,,,serinji,,,sirinzhi,,,,,,sirinji,,,
dsac_pharm_sec_00572,systemic <adj.>,,,sistemies,,,,,,-tyhutyha umzimba,,,,-kwemtimba wonkhe,,,,-phathelene nomzimba,,,-setlhamaganyane,,,,-amago mmele ka moka,,,,,-mmele kaofela,,,kwamahomuvhili,,,,,,-miri hinkwawo,,,
dsac_pharm_sec_00573,systemic reaction,,,sistemiese reaksie,,,,,,ukuguliswa kokwaliwa ngumzimba okutyhutyhayo,,,,lokwaliwa ngumtimba,,,,okwaliwa mzimba,,,tsibogo ya setlhamaganyane,,,,phetogokamommele,,,,,tshwaetso ya mmele kaofela,,,u hana ha muvhili,,,,,,ku ariwa hi miri,,,
dsac_pharm_sec_00574,tachycardia {rapid heart rate},,,tagikardie,versnelde harttempo,,,,,ukubetha ngamandla kwentliziyo,,,,kushayela edvute kwenhlitiyo,,,,ukubetha msinya kwehliziyo,ukubethela phezulu kwehliziyo,,kibobonako,,,,kibopelobjako,,,,,ho otla ka potlako ha pelo,,,mudivhithakhalulaho,,,,,,ku ba ka mbilu hi rivilo,,,
dsac_pharm_sec_00575,talc,talcum powder,,talk,talkpoeier,talkum,,,,ithalkhi,,,,ithalkhi,,,,ithalkhi,,,thaleke,,,,thaliki,,,,,poiri,thalke,,thaḽiki,thalki,,,,,thaliki,,,
dsac_pharm_sec_00576,tampon,,,tampon,watteprop,,,,,ithemponi,,,,ithemponi,sivimbelakuvuta,sivimbakungcola,,ithemponi,,,segopi,thempone,,,themphone,,,,,thempone,,,themphoni,,,,,,thamponi,,,
dsac_pharm_sec_00577,tapeworm,,,lintwurm,,,,,,intshulube enemingqa,intshulube emcaba,,,incwili,,,,icili,isoboya,,mphe,khumela,,,nogana,,sebokwana,,,tlhoya,maphata,,tsela,,,,,,nyokanyokanaswingwavila,,,
dsac_pharm_sec_00578,terminal sterilisation {of materials and containers},,,eindsterilisering,eindsterilisasie,,,,,ubulawontsholongwane kwizixhobo,,,,kubulawa kwemagciwane esigabeni sekugcina semkhicito,,,,ukubulala umulwana esigabeni sokugcina somkhiqizo,,,tlhwekisopheletso,,,,tshepetšotlhwekišišophetšo,,,,,tlhwekisiso ya ho qetela,,,vhuvhulayazwitzhilima fhedziseloni,,,,,,nxuvomakumu,ndlhayomakumu wa switsongwatsongwana,,
dsac_pharm_sec_00579,tertiary care {health services provided by neurosurgeons, intensive care units, usually inpatient facilities},,,tersiêre versorging,tersiêre sorg,,,,,unyango olulandela olwesibini,,,,lunakekelomphilo lolusezingeni lelikhetsekile,,,,itjhejo labosolwazi abaphezulu,,,tlhokomelokgethegileng,tlhokomelotsenelelo,,,tlhokomelotsenelelotsebi,,,,,tlhokomelo ya botsebi bo phahameng,,,ndondolo ya nṱhesa,dzilafho ḽa nṱhesa,,,,,vuongori bya xiyimo xa le henhla,vutshunguri bya xiyimo xa le henhla,nhlayiso wa xiyimo xa le henhla,
dsac_pharm_sec_00580,testosterone,,,testosteroon,,,,,,ithestosteroni,,,,ihomoni yebudvodza,ithestosteroni,,,ihomoni yobudoda,ithestosteroni,,homounesenna,theseteseterone,,,homowunenna,,thesetoseterowune,,,homoune ya botona,thestosteroune,,homounitshinna,,,,,,homonivununa,,,
dsac_pharm_sec_00581,therapeutic <adj.>,therapeutical,,terapeuties,,,,,,-nyangayo,,,,-laphako,,,,-laphako,,,- kalafolwetse,,,,-fodišago,,,,,-alafang,,,lafhea,,,,,,-ntshungulo,,,
dsac_pharm_sec_00582,throat,,,keel,,,,,,umqala,,,,umphimbo,,,,umphimbo,,,kgokgotso,,,,mogolo,,,,,mmetso,,,mukulo,,,,,,nkolo,,,
dsac_pharm_sec_00583,thrombosis,,,trombose,,,,,,ihlwili emithanjeni,ithrombosisi,,,lihlwili emtsanjeni,ithrombosisi,,,ihlwili elisemthanjeni,,,tswalotshika,,,,tswalelelotšhika,,theromposisi,,,trombosisi,,,mukheṱho wa malofha,vhukheṱhamalofha,thiromborosisi,,,,thirombosisi,,,
dsac_pharm_sec_00584,thyme,,,tiemie,,,,,,umnyamathi,umnyamanz,ithayimi,,ithayimi,,,,ithayimi,,,thaeme,,,,thaeme,,,,,thaeme,,,thyaimi,,,,,,thayimi,,,
dsac_pharm_sec_00585,time-release tablet,,,vrystellingsbeheerde tablet,,,,,,ipilisi enyibilika ngokweemaleko,,,,liphilisi lelihlala sikhatsi emtimbeni,,,,ipilisi elisebenza kabuthaka,,,pilisitepo,,,,philisitokollakagonanya,,,,,pidisi e sebetsang ka mekgahlelo,,,philisitshumasielisanatse-tsetse,,,,,,pilisi ra nkarhi wo leha,,,
dsac_pharm_sec_00586,tincture,,,tinktuur,,,,,,ithinktsha,,,,umutsi lone-alkhoholi,,,,isihlahla esinesidakisi,ithinktjha,,molemotagi,,,,motswakohlarealekh oholo,,thintšha,,,morianatahi,thinktjha,,thiṅitsha,,,,,,murhixihoko,,,
dsac_pharm_sec_00587,tinnitus,,,tinnitus,oorsuising,,,,,isifo sokungxolelwa ziindlebe,,,,sifo sekuva umsindvo longekho,,,,umdumo wangendlebeni,itjhada langendlebeni,,thinifatso,molodithini,,,lešatatsebe,,modumotsebe,thinaethase,,dumatsebe,thinithase,,muungo nḓevheni,thinithasi,,,,,vuvabyihuwandleveni,,,
dsac_pharm_sec_00588,tissue culture,,,weefselkultuur,,,,,,ukukhuliswa kwesicwili,,,,kukhuliswa kwemantfweshu ngaphandle,kukhuliswa kwemathishu ngaphandle,,,indlela yokukhuliswa kwethitjhu,,,kgodisotogwa,,,,kgodišothišu,,,,,kgodiso ya thishu ka kokwanahloko,,,khulisatsikila nga nnḓa ha muvhili,,,,,,vutikuriselathixu,,,
dsac_pharm_sec_00589,tissue extract,,,weefselekstrak,,,,,,okukhutshwe kwisicwili,,,,sikhanywa semantfweshu,sikhanywa semathishu,,,umtshephulo wethitjhu,itsherwana yethitjhu,,lenathwanatogwa,,,,tšeothišu,,tšeothišuphedi,,,ho ntshwa ha thishu,,,kupiḓa kwa tsikila,,,,,,xiendlwahithixu,,,
dsac_pharm_sec_00590,titration {chemistry},,,titrasie,,,,,,ithayithreyishini,,,,kulinganisa bungako bekhemikhali,,,,ukuqarha,,,tekanyosetsibogi,thaethereišene,,,kelopapetšokhemikhale,,thaethereišene,,,semethaditswakwa,thaetreishene,,thaitharesheni,,,,,,thayithirexini,,,
dsac_pharm_sec_00591,titre <Great Britain>,titer,,titer,,,,,,ithayitha,,,,bungakombhubhudlo lobudzingekako,,,,umphumela wokuqarha,,,maatlatswako,,,,maatlatswaki,,thaetha,,,matla a ditswakwa,matla a thaetreishene,,thaitha,,,,,,thitha,,,
dsac_pharm_sec_00592,tolerance dose,maximum tolerated dose,,toleransiedosis,verdraagbare dosis,,,,,umlinganiselo ophezulu ongenabungozi,,,,silinganisomutsi lesisetulu lesingenabungoti,,,,isilinganiso esiphezulu esijamelekako,,,mothamokgotlhelelo,tekanyetsamolemokgotlhelelo,,,magomotekanyosehlare,,,,,tekanyo e amohelehang,,,phimamushongagumofulu,,,,,,mpimamurhihenhlankaghozi,,,
dsac_pharm_sec_00593,tongue-depressor,,,tongplankie,tongstokkie,tongafdrukker,,,,isicinezelilwimi,,,,sicindzetelilulwimi,,,,isigandelelilimi,,,segatelelaloleme,,,,segatelelaleleme,,,,,sehatellaleleme,,,tshindondomedza lulimi,,,,,,xitshikelelaririmi,,,
dsac_pharm_sec_00594,tonic,,,tonikum,versterkmiddel,versterker,,,,ithonikhi,,,,sibuyisimandla,sivuselelimandla,ithonikhi,,isibuyisimandla,ithonikhi,,thoniki,,,,seno,,thoniki,,,moriana wa morolo,thoniki,,thoniki,,,,,,thoniki,,,
dsac_pharm_sec_00595,tonsillitis,,,tonsillitis,mangelontsteking,,,,,ukudumba kwamadlala omqala,iithonsi,,,emantjintjiwane,,,,amatsinini,,,dikodu,,,,tšhatšhamelothurugokodu,,tšhatšhamelothurugothaka,,,borurusi ba ditemetwane,,,u zwimba ha thanga,nzwimbathanga,,,,,mpfimbaxindzin'wana,ndzhumbelo wa xindzin'wana,,
dsac_pharm_sec_00596,toothache,,,tandpyn,,,,,,uqaqamba kwezinyo,,,,buhlungu belitinyo,,,,ubuhlungu bezinyo,,,kopoleino,thunyoino,,,kopoino,,thunyetšoino,,,ho opa ha leino,,,u rema ha iṋo,,,,,,mpandzatino,,,
dsac_pharm_sec_00597,topical <adj.>,,,plaaslik,topikaal,,,,,-thanjiswayo,,,,-kwesikhumba,,,,-kwesikhumba,-kokwezesa,,-tlalong,,,,-letlalong,,,,,-letlalo,,,lukanda,,,,,,-nhlonge,,,
dsac_pharm_sec_00598,topical product {to apply e.g. to the skin},,,topikale produk,,,,,,ichiza elithanjiswayo,,,,umutsi logcotjiswako,,,,isezeso,,,kunoletlalong,setshasaletlalo,,,setšweletšwatlalo,,,,,sehlahiswa sa letlalo,,,tshiḓodzwalukanda,tshishumiswalukandani,,,,,xitotanhlonge,,,
dsac_pharm_sec_00599,topical route,,,topikale roete,plaaslike aanwending,,,,,ichiza elingena ngesikhumba,,,,kugcotjiswa kwemutsi,,,,ukwezeswa kwesihlahla,,,tlolo,tshaso,,,tshepetšohlaretlalo,,,,,ho monyela ha moriana letlalong,,,vhushumisamushonga lukanda,,,,,,ntotaswidzidziharisi enhlongeni,,,
dsac_pharm_sec_00600,toxicity,,,toksisiteit,,,,,,izingatyhefu,,,,lizinga lebutsi,,,,ubutjhefu,ubungako betjhefu,,bolengtlhole,,,,bompholo,,,,,botjhefu,,,vhukhombo,thokhozisithi,u vha khombo,,,,mpimachefu,mpimavuxungu,,
dsac_pharm_sec_00601,toxicology,,,toksikologie,gifleer,,,,,inzululwazi ngobutyhefu bamayeza,,,,sifundvo ngebutsi,,,,irhubhululo ngobutjhefu,ithokzikholoji,,bolepatlhole,,,,thuto ka tša mpholo,,thotompholo,,,thuto ka tsa tjhefu,,,vhugudamulimo,thokhozikholodzhi,,,,,ntivochefu,ntivovuxungu,,
dsac_pharm_sec_00602,toxin,,,toksien,toksine,,,,,ityhefu,,,,butsi,,,,itjhefu,,,botlhole,,,,mpholo,,,,,tjhefu,,,mulimo,tshefu,,,,,chefu,vuxungu,,
dsac_pharm_sec_00603,trachea,wind pipe,,tragea,lugpyp,,,,,uqhoqhoqho,,,,chochocho,bhongwane,,,uqhoqhoqho,,,kgokgotsho,,,,kgokgokgo,,tselamoya,,,peipi ya moya,,,phaiphi ya muya,,,,,,kholokholo,phayiphi ya moya,,
dsac_pharm_sec_00604,trachoma {inflammatory disease of the eye},,,tragoom,,,,,,ukukrala kwamehlo,ithrakhoma,,,ithrakhoma,,,,umhlobo wobulwele bamehlo,umhlobo wesifo samehlo,ithrakhoma,therakhoma,,,,thurugoihlo,,therakhoma,,,trakhoma,,,thrakhoma,,,,,,xinyeku,,,
dsac_pharm_sec_00605,traditional medicine,,,tradisionele medisyne,tradisionele geneesmiddels,,,,,iyeza lesintu,,,,umutsi wendzabuko,umutsi wesintfu,,,umtjhoga,isihlahla sesintu,,kalafi ya setso,,,,sehlare sa setšo,,,,,kalafo ya setso,,,dzilafho ḽa sialala,dzilafho ḽa mvelo,,,,,murhixintu,murhindhavuko,,
dsac_pharm_sec_00606,tranquilliser <Great Britain>,tranquillizer,,kalmeermiddel,susmiddel,,,,,iyeza lokuzolisa,iyeza lokuthomalalisa,,,sidzambisimisipha,,,,isidambisi,,,seokobatsi,,,,thrankhwilaesa,,therankhwilaesa,,,sekokobetsi,,,mushonganzikisi,,,,,,xirhurisi,ximbuweteri,,
dsac_pharm_sec_00607,transdermal route {applied to the skin},,,transdermale roete,transdermale aanwending,,,,,iyeza elinqumla esikhumbeni,,,,umutsi longeniswa ngesikhumba,,,,indlela yokufaka emzimbeni ngesikhumba,,,tlolothalalotlalo,tshasothalalotlalo,,,tshepetšogaretlalo,,,,,ho kengwa ha moriana tlasa letlalo,,,kudzheniselwe kwa mushonga lukandani,,,,,,nghenisamurhi-hi-lenhlongeni,,,
dsac_pharm_sec_00608,trauma {physical or emotional shock},,,trauma,trouma,,,,,ukungxwelerheka,ithroma,,,kulimala emoyeni nasemtimbeni,,,,ukulimala kumbi emmoyeni namkha emzimbeni,ithroma,,letshogolegolo,,,,theroma,,,,,kotsi mmeleng,thefulo mmeleng kapa maikutlong,,u vhaisala muyani,u vhaisala ṋamani,,,,,mbavisekamoya,mbavisekamiri,,
dsac_pharm_sec_00609,trimester {obstetrics},,,trimester,,,,,,unyangantathu wokukhulelwa,itrayimesta,,,sigaba sinye kuletintsatfu tekukhulelwa,,,,ikota yokuba sidisi,ithrayimesta,,kgweditharong,,,,kgweditharong,,,,,kgweditharo,,,tshifhinga tsha miṅwedzi miraru tsha vhuimana,,,,,,xiphemunharhu vuyimanini,,,
dsac_pharm_sec_00610,troche {small tablet},,,suigtabletjie,suigpilletjie,,,,,ipilisi emuncwayo,ithrorhu,,,liphilisi lelimunywako,,,,ipilisi elimunywako,,,pilisimomonwa,terotšhe,,,pilisimonwa,,therotšhe,,,pidisi e qhibidihang ka hanong,trotjhe,,throtshe,,,,,,philisimunyungeriwa,,,
dsac_pharm_sec_00611,tumour,,,tumor,gewas,,,,,ityhuma,,,,simila,lifa,liguludla,,ilifa,itjhuma,,tlhagala,kankere,,,sekutu,,tšhuma,,,hlahala,,,khentsa,pfuko,ṱhahala,thyuma,,,nkukumukaxitshumba,,,
dsac_pharm_sec_00612,turmeric,curcuma,,borrie,,,,,,ityhumerikhi,,,,ithumeirkhi,,,,itjhumerikhi,,,tšhumeriki,,,,tšhumeriki,,,,,tjhumeriki,,,thumeriki,,,,,,chumeriki,,,
dsac_pharm_sec_00613,type 1 diabetes,,,tipe 1-diabetes,,,,,,isifo seswekile sohlobo 1,,,,sifo sashukela seluhlobo 1,sifo sashukela lesijovelwako kuphela,sifo sashukela lotalwa naso,,idayibhethisi yomhlobo woku-1,itjhukela yomhlobo woku-1,,mofutasukiri 1,,,,bolwetšiswikiri 1,,,,,lefu la tswekere la mofuta wa 1,lefu la tswekere ya lefutso,,daibethisi ya lushaka 1,,,,,,vuvabyi bya chukela bya muxaka wa 1,,,
dsac_pharm_sec_00614,type 2 diabetes,,,tipe 2-diabetes,,,,,,isifo seswekile sohlobo 2,,,,sifo sashukela seluhlobo 2,sifo sashukela semjovo nobe emaphilisi,,,idayibhethisi yomhlobo wesi-2,itjhukela yomhlobo wesi-2,,mofutasukiri 2,,,,bolwetšiswikiri 2,,,,,lefu la tswekere la mofuta wa 2,lefu la tswekere la tsela ya ho phela,,daibethisi lushaka 2,,,,,,vuvabyi bya chukela bya muxaka wa 2,,,
dsac_pharm_sec_00615,ultrasound,,,ultraklank,,,,,,upopolosisu ngemitha,ialtrasawundi,,,i-althrasawundi,,,,indlela yokubona ingaphakathi lomuntu,i-althrasawundi,,setlhatlhobi-sekapamodumo,,,,phekolomodumo,,aletherasaonte,,,tlhahlobo ka modumo,,,aḽiṱirasaundu,altrasaundu,,,,,ndlela yo vona endzeni ka miri,alitirasawundi,,
dsac_pharm_sec_00616,unit dose,single dose,,eenheidsdosering,,,,,,umlinganiselo omnye opheleleyo,,,,silinganisomutsi lesihamba ngasinye,umtsamomutsi lohamba ngamunye,,,isilinganiso esisetjenziswa kanye,isilinganiso sinye,,mothamonosi,tekanyetsamolemonosi,,,tekanyosehlaretšhomišotee,,sehlaretšhomišo gatee,,,tekanyonngwe ya moriana,,,phimamushonganthihi,,,,,,mpimamurhikan'we,,,
dsac_pharm_sec_00617,urea,,,ureum,karbamied,karbamide,,,,iyuriya,,,,iyuriya,,,,iyuriya,,,yuria,,,,yuriya,,,,,yuria,,,yuria,,,,,,yuriya,,,
dsac_pharm_sec_00618,uric acid,,,uriensuur,urinesuur,,,,,iyurikhi asidi,,,,i-esidi yeyuriki,,,,i-esidi yeyurikhi,,,esiti ya yuriki,,,,esiti ya yuriya,,,,,esiti ya yuria,,,dungi ya yurike,yurikiesidi,,,,,yurikiasidi,,,
dsac_pharm_sec_00619,urinary system,,,urienstelsel,urinestelsel,,,,,inkqubomzimba yokuchama,,,,luhlelokushobinga,luhlelokuchama,luhlelokugcabhaza,,irherho lomhlambuluko,,,matlhamaganyane a tlhapologo,,,,mokgwapeakanyo mohlapologo,,mokgwapakanyomoroto,,,taolo ya ditho tsa moroto,,,sisiṱeme ya murundo,sisteme ya murundo,sisiṱeme ya mushisho,sisteme ya mushisho,,,sisiteme ya mitsakamiso,sisiteme ya murhundzu,sisiteme ya mixixito,
dsac_pharm_sec_00620,urticaria,hives,,galbulte,urtikaria,netelroos,urtikarie,,,izigxala nokudumba,iethikheriya,,,emadzengedla,sifokucubuka,,,inghwayinghwayi,,,borupomologo,,,,menyabidi,,yuthikhariya,,,mosolo,,,munyavhili,,,,,,manyavila,,,
dsac_pharm_sec_00621,vaccination,,,vaksinering,vaksinasie,inenting,,,,ukugonya,,,,kugoma,,,,ukugoma,uku-enda,,kento,tlhabelo,,,kento,,moento,,,moento,,,muhaelo,nzivhela,,,,,nsawutiso,,,
dsac_pharm_sec_00622,vaporiser <Great Britain>,vaporizer,vapouriser,verdamper,,,,,,isenzimphunga,,,,sihwamukisi,,,,isirhwamukisi,,,semowafatsi,,,,semoyafatši,,,,,semoyafatsi,,,tshiḓimuli,tshidimudzi,,,,,xiphomisi,,,
dsac_pharm_sec_00623,vein {anatomy},,,aar,vena,,,,,unobuyisagazi,,,,umtsambo lobuyisako,,,,umthambo obuyisako,,,tshikelapelong,,,,tšhikaseišamadipelong,,tšhikasetšeamadimmeleng,,,mothapo o busang madi,,,lutsinga,,,,,,nsihangatithyaka,,,
dsac_pharm_sec_00624,ventricle,,,ventrikel,hartkamer,,,,,igunjana elikumzantsintliziyo,iventrikli,,,ligumbinhlitiyo lelingentasi,,,,igumbi lehliziyo elingenzasi,iventhrikhili,,karolopelo,,,,lešobapelo,,venthirikhele,,,phaposi e ka tlase pelong,,,lufhera lwa venthrikiḽi,lufhera lwa venṱhirikiḽi,lufhera lwa mbilu,,,,vhentirikili,,,
dsac_pharm_sec_00625,viral <adj.>,,,virus,viraal,,,,,-eevayirasi,,,,-phatselene nemavayirasi,-phatselene nemagciwane,,,-phathelene nomulwana,,,-mogare,,,,-amegago le kokwananatlhoko,,,,,-kokwanahloko,,,vhangwa nga vairasi,mbangwa nga vairasi,,,,,-xitsongwatsongwana,,,
dsac_pharm_sec_00626,virucide,viricide,,virusdoder,virisied,viriside,,,,isibulalavayirasi,,,,sibulalimavayirasi,sibulalimagciwane,,,isibulalimulwana,,,sebolayamogare,,,,sebolayakokwanatlhoko,,,,,sebolayakokwanahloko,,,tshivhulahavairasi,tshivhulayavairasi,,,,,xidlayaswitsongwa tsongwana,,,
dsac_pharm_sec_00627,viscosity,,,viskositeit,vloeibaarheid,,,,,ukujiya,ubunqumbululu,,,kwetiya,,,,ukujiya,,,themo,,,,kgahlo,,themo,,,boreberebe,,,vhugwindi,vhubyindi,,,,,vuhalaki,,,
dsac_pharm_sec_00628,vitiligo {white spots on skin},,,vitiligo,,,,,,umjanyane,ivitiligo,,,ivithiligo,sifo sekugucuka kwembala wesikhumba,,,ivithiligo,,,vithiliko,phetogommalatlalo,,,bolwetšiphetošammalatlalo,,vithiliko,,,mabadi a kganyang letlalong,vethilikho,,tshendukalukanda,tshandukalukanda,vithiḽigo,,,,mapele,,,
dsac_pharm_sec_00629,wart {hard rough lump growing on hands or feet},,,vrat,vratjie,,,,,intsumpa,,,,insumphe,,,,iwathi,,,kgoto,kakana,,,tlhokofele,,tšhupe,,,tatamoloko,,,phopho,,,,,,nhlungu,,,
dsac_pharm_sec_00630,wet granulation {of powders},,,nat granulering,nat granulasie,,,,,uhlalutyisomgubo ngokumanzisa,,,,kwenta lokusatinhlavu ngekusebentisa emanti,,,,ukubumba iinthoro ngetlelezi,,,popothorometsi,,,,thorofatšoseela,,,,,popeho ya dithollo ka metsi,,,tshiluḓitsikadzhoro,tshiluḓitshisikamadzhoro,,,,,ndzhohohato wa swihalaki,njhorhohato wa swihalaki,,
dsac_pharm_sec_00631,wheezing,,,asemfluit,asemfluiting,,,,,ukutswina kwesifuba,,,,kunswininita kwesifuba,,,,ukutswitswiza,,,khemolodi,,,,tswinyofahla,,,,,mohemo o molodi,,,u swiswiṱa,,,,,,ndzilaxifuva,,,
